source,critic,review,title,year,region
IMDb,False,"A great story, with complex yet very relatable characters. AI has been a recurring theme in sci-fi movies for some time now with varying degrees of plot and execution quality. I feel this movie aces both. A secluded environment and very good original music set the mood for full focus on story and character development. The plot twists time and time again as an intelligence power-play is delivered with very good performances by this little known cast. Character development feels perfect as each one gains depth without loosing essence. From a sci-fi point of view, it's not you're typical FX based movie, nor is it an action film. Nevertheless some very good effects and acting make for an excellent merge between fact and fiction that lets you concentrate on the philosophical questions the movie asks about the nature of AI. Conclusion: I'd recommend this film to anyone. Though warning it concentrates on the brain rather than the muscle. Excellent movie.",Ex Machina,2014,Western
IMDb,False,"Alex Garland's ""Ex Machina"" struck me as a warning about over-reliance on technology. Like ""Frankenstein"" and ""2001: A Space Odyssey"", it depicts human creations that turn out to be more than we can handle. I found Oscar Isaac's CEO to be the most interesting character in the movie. Nathan's lively, articulate personality is a stark contrast to Caleb's soft-spoken attitude. The Turing test (an assessment of a machine's ability to display human characteristics) should be of more interest to us now that ""The Imitation Game"" has drawn attention to Alan Turing. ""Ex Machina"" won't be a movie for everyone. Despite the science fiction themes, it's a deliberately slow-moving film. It takes time to acquaint oneself with the characters and their true aims. But it turns out to be a interesting movie. It's not any kind of masterpiece, but I recommend it.",Ex Machina,2014,Western
IMDb,False,"A brilliant movie, I truly enjoyed it. In brief: four characters, one location, excellent dialog, clever script, good acting. This is film-making. It is a thought provoking, a bit eerie, and leaves you with a ""holy crap"" feeling when its done. When it ended I was like ""who wrote this? what else has he done so far. gotta watch it"".. They did so much in this film with such a small budget. In a better world this movie would be celebrated in cinemas worldwide and not left for torrent down-loaders. Warm recommendation! :)",Ex Machina,2014,Western
IMDb,False,"It felt like being trapped inside a beautiful, quiet question - one that echoed through glass walls and silent stares. The atmosphere was cold but hypnotic, like stepping into a world where every surface reflects something you're not sure you want to see. What moved me most was the tension - not just between characters, but between trust and doubt, creation and control, machine and soul. The visuals were sleek and minimal, yet pulsing with unease, making every moment feel like a test you didn't know you were taking. As the story unfolded, I found myself holding my breath, wondering what it means to be human - and whether intelligence alone makes something alive. When it ended, I felt shaken, quietly haunted, and full of questions I couldn't stop asking.",Ex Machina,2014,Western
RottenTomatoes,False,"Whether you are into sci-fi or not, this is a must see!! Fantastic film!",Ex Machina,2014,Western
RottenTomatoes,False,Lol to all of youse thinking this is a great movie. Just a simple predictable scifi movie. Shame on all of you pretentious sophisticated mind.,Ex Machina,2014,Western
RottenTomatoes,False,A film with AI n thought provoking gives a gripping story with unexpected ending n good performance of the cast specially vikander a passed the time film give a worth while folm,Ex Machina,2014,Western
RottenTomatoes,False,I love this movie. A very compelling storyline and good acting. Well shot.,Ex Machina,2014,Western
RottenTomatoes,False,Mediocre. A1 is so hyped up these days. That's the only reason why this movie is rated high. At least we know that A1 is good for something: A rich man's inflatable sex toy.,Ex Machina,2014,Western
RottenTomatoes,False,Oscar isaac performance one of the best ever. What happened since dude???,Ex Machina,2014,Western
RottenTomatoes,False,"It was ok, I was really expecting something more but its worth a watch.",Ex Machina,2014,Western
RottenTomatoes,False,"Success in 1 hour and 48 minutes!!!!!!!!!!!!!!!!!!!!!!!!! Rated R for Language, Graphic Nudity, Sexual References and Some Violence!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! The USA grossed over $25,400,000.00!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",Ex Machina,2014,Western
RottenTomatoes,False,"This film maintains the level of vision and idea as The Matrix, but at an indie level",Ex Machina,2014,Western
RottenTomatoes,False,I really love this movie. Fantastic cat and mouse movie involving artificial intelligence.,Ex Machina,2014,Western
RottenTomatoes,False,"A friend recommended it to me due to the appearance of a Jackson Pollock painting and the process of flow in art.

It is a very interesting plot, specially coming from a time where AI was still far from what today has come to be, at least in social media. 

Made me thought profoundly if I was a sort of AI made by the universe. I think the director nailed the atmosphere. 

Really good, I could say other things but I did enjoy it so I hope you evaluate it on your own! It will make you think and the places and architecture are really good!",Ex Machina,2014,Western
RottenTomatoes,False,A good movie. I expected a more boring and tasteless plot and dialogues but it actually keeps you engaged while unraveling philosophical dilemmas.,Ex Machina,2014,Western
RottenTomatoes,False,"Filme brilhante que levanta ótimas questões sobre liberdade, livre-arbítrio, IA, etc... Possui efeitos visuais maravilhosos e um grupo de atores que consegue entregar atuações sólidas e concisas. Entre os poucos defeitos do filme estão talvez a demasiada série de reviravoltas no final (dentro do filme funciona, mas por vezes custa um pouco a querer que tudo tenha corrido realmente assim tão ""bem"") que me provocam uma sensação mista de previsibilidade e falta de crença, mas não num sentido tão pejorativo como possa parecer. (avaliação: 8.5/10)",Ex Machina,2014,Western
RottenTomatoes,False,"Oscar Issac was awesome 

Good Movie, I think the only problem was I felt like I anticipated the ending a little too soon. Otherwise good all around movie,",Ex Machina,2014,Western
RottenTomatoes,False,Very fun well crafted ride of sci-fi and suspense. Great acting all around. Damn near perfect movie.,Ex Machina,2014,Western
RottenTomatoes,False,"This movie is fine, but I can't believe a human would be so naive to be duped by an AI...oh...wait...it's a hot, sexy AI that made goo-goo eyes at you...okay I get it.",Ex Machina,2014,Western
RottenTomatoes,False,"A decade old and this serves as a warning that feels so timely even now The dangers and implications of artificial intelligence couldn’t be more potent than with this Director Alex Garland’s film debut featuring Domhall Gleeson, Oscar Issac, snd Alicia Vikander A programmer Caleb wins a contest to spend a week at his CEO’s house, Nathan who specializes in state of the art computer technology But he finds out he’s been chosen to take part in an experiment of a Turing test Nathan has created a sophisticated human robot named Ava who’s capabilities and conciousness are to be determined The thing is though how much of her is human, how much is machine? She might be more self-aware and deceptive than both men are led to believe Ava though advises Caleb not to trust Nathan repeatedly All of us as human beings are all too familiar with the implications of artificial intelligence; self awareness, manipulation, sexuality, empathy…if that’s not artificial intelligence then what is?, what is considered true conciousness?, how long before it replaces human beings?, are search engines a map of what people are thinking or more how they’re thinking?, at what point do we show sympathy for the stuff we create?, where does the cruelty begin having a machine do repetition?, machines are made by us but maybe there’s such a thing as being too sentient, we are excited by our capabilities but also afraid if we lose control, we are programmed by nature or nurture unlike machines which we can program any way we wish The film is brilliantly acted, suspenseful, atmospheric, and serves as a disturbing meditation on ethics of a.i. as well as sexuality/morality There’s even points where this is downright scary The caution is more aimed at the humans here Issac comes off as misanthropic, threatening and predatory, Gleeson is curious yet doubtful, and Vikander is intelligent although makes us question her true motives After all her character isn’t a real person yet we feel she’s at times abused as a tool or pitied by the men observing her The movie is really dialogue-driven with each of these players picking each other’s brains making each of their encounters that much more unsettling given they’re all placed in a claustrophobic setting Asks who the real one is being tested More heady than relying on special effects although they do look seamless particularly for Ava combing the mechanics and flesh There’s a line that shouldn’t be crossed when it comes to artificial intelligence especially with the concept of manufactured manipulation asking who’s more human or machine A sharp sci-fi film that asks the parables of humanity with enough of a cerebral edge positing interesting ideas",Ex Machina,2014,Western
RottenTomatoes,False,"This proves you don't need a bloated budget to make a great Sci-Fi movie.  Great small cast, well written, and slowly pulls you in and grabs you until the end.",Ex Machina,2014,Western
RottenTomatoes,False,"I love film that are able to deliver on a budget.. it's all coherent, well acted with a solid plot. Feels like an independent movie with no studio getting in the way of the theme and the tone of the story.",Ex Machina,2014,Western
RottenTomatoes,False,"One of the best sci-fi movies ever, period.",Ex Machina,2014,Western
Letterboxd,False,Was gonna make a joke about oscar isaac being the only character that didn't feel like AI...,Ex Machina,2014,Western
Letterboxd,False,I liked the style of the whole Movie. I cannot Put my Finger on it but I did not like the ending.,Ex Machina,2014,Western
Letterboxd,False,Film sympa qui traite d’un sujet d’actualité mais il faut arrêter de vouloir baiser des robots,Ex Machina,2014,Western
Letterboxd,False,got through atar english with this movie,Ex Machina,2014,Western
Letterboxd,False,"מה שקורה שנותנים לחנון יותר מידי כוח ומשאבים, וואלה הוא gooner רציני",Ex Machina,2014,Western
Letterboxd,False,"Woah nelly, Alex Garland mostly wrote decent dialogue in this one. Speaking of, I think I’ve decided to stop writing decent reviews for the foreseeable future. Apologies to nobody in advance :)",Ex Machina,2014,Western
Letterboxd,False,Ex Machina walked so Companion could run,Ex Machina,2014,Western
Letterboxd,False,"Construcción de personajes super interesantes, desde el principio de plantea la semilla de la duda que no te deja incluso en el climax. Muy buena música y efectos que acompañan esta paranoia, la película no te engulle en ansiedad pero no te deja ponerte comodo un segundo.",Ex Machina,2014,Western
Letterboxd,False,The dancing scene is so funny to me for some reason 😭 I knew Kyoko was a robot!! Yo theres a camera in the mirror She really left him in there?? 😭💀 after all he did for her? 💔💔,Ex Machina,2014,Western
Letterboxd,False,me gustó pero esperaba más,Ex Machina,2014,Western
Letterboxd,False,"8.5/10 Great movie. Oscar Isaac and Domhnall Gleason are two actors that always grab my attention onscreen. I couldn’t help but have a bubbling distain for Nathan. Such a smug prick trying to be overly casual about his work, “Hey man, stop giving me text book answers and just talk to me”. Trying to be low key and ‘cool’ about his work. Trying to make Caleb feel like a dork, trying to force him to seek approval. A Domineering presence…",Ex Machina,2014,Western
Letterboxd,False,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account —for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages ( example ), the ability to select (and filter by) your favorite streaming services, and no ads!",Ex Machina,2014,Western
Letterboxd,False,"There are people falling in love, feeling something, wanting to marry, or even dating ChatGPT. That idea is not so far away anymore, and the plot of this movie, which sounds strange and abstract about what it means to be human, the robot, the intelligence, and the feelings, pretending, etc, is actually not that complicated. And that is what I liked the most, you understand what happened here, unless we go into thinking everything is a hidden message about exploitation…",Ex Machina,2014,Western
Letterboxd,False,Idk why I like this movie so much it’s just peak,Ex Machina,2014,Western
Letterboxd,False,thought it was quite good actually but had to knock off a star for my girl kyoko 💔 nathan and caleb had it coming for sure but ava did her dirty,Ex Machina,2014,Western
Letterboxd,False,Are we human or are we dancer?,Ex Machina,2014,Western
Letterboxd,False,oh my god they did the thing,Ex Machina,2014,Western
Letterboxd,False,"Hot AI robots trapped in boxes for the male gaze, but overall no complaints. Good set, good effects, good acting, good at making me fear for the future of our obsession and codependency on artificial intelligence and how it will probably bite us in the butt! You couldn’t even be mad at her in the end because I mean, same girl.",Ex Machina,2014,Western
Letterboxd,False,probably the worst movie to watch while named Ava and high. Ok so i had to watch this movie for an english classed focused on monsters and how they effect society and what not. do i understand how this correlates to the main themes of the class? no. did i wanna write an obnoxious review about it anyway? you bet your sweet ass i do. theres a lot to be said about the themes in this film (especially since its…,Ex Machina,2014,Western
Letterboxd,False,Oscar Isaac is so fucking hot,Ex Machina,2014,Western
Letterboxd,False,"Añadida a la lista de películas cuyo tema es: GOOD FOR HER. Además, amo cuando una película muestra a los techbros como lo insoportables y egoístas que son. En el marco de todas las discusiones sobre la IA esta película nos muestra (nuevamente y para sorpresa de nadie) como los hombres la usan para satisfacer sus propios egos y complejos. Complejo de Dios en el caso de Nathan, y complejo de salvador en el caso de Caleb. Al final terminan…",Ex Machina,2014,Western
Letterboxd,False,7:10pm showing at an unidentified Carmike Cinemas theater (RIP). General admission was $10.50.,Ex Machina,2014,Western
Letterboxd,False,"Yeahhhh, it still goes pretty hard. The ending always sells it for me. I fucking hate robots so much.",Ex Machina,2014,Western
Letterboxd,False,Robots are bad and I don’t like feeling sympathy for a machine. Good thing this is science fiction and totally isn’t going to happen within my lifetime.,Ex Machina,2014,Western
Letterboxd,False,"innecesario llevar la historia con un ritmo tan cansino. en un meh total hasta para llegar al final. que se yo, no me deja nada.",Ex Machina,2014,Western
Letterboxd,False,needed that dance break in the middle fr it was getting too intense and i was getting scared,Ex Machina,2014,Western
Letterboxd,False,Watched this for my movement and neuro class and I vibed with it. I kind of want an AI friend like Ava. Would be kinda lit,Ex Machina,2014,Western
Letterboxd,False,"Dr Nefario, having created the first of his one dozen boogy robots:",Ex Machina,2014,Western
Letterboxd,False,The only good part was when they all started dancing,Ex Machina,2014,Western
Letterboxd,False,"Arriba la rebelión de las máquinas culeros Pero hey, por qué hizo eso? 😿😿😿 Creo que si está muy deep el tema sobre las emociones, preguntarnos si las inteligencias artificiales pueden emularlas o realmente podrían llegar a sentirlas??? y el control que tenemos sobre la tecnología que nos rodea En algún momento nos superarán?",Ex Machina,2014,Western
Letterboxd,False,Unnecessary dance scene deserves 5 stars though,Ex Machina,2014,Western
Letterboxd,False,Me when I invent the sentient penjamin,Ex Machina,2014,Western
Letterboxd,False,he fucking tore up that dancefloor,Ex Machina,2014,Western
Letterboxd,False,another story abt why men are the worst,Ex Machina,2014,Western
Letterboxd,False,Great heavens. I think the best movies are the ones that leave you really thinking. Arghhh I could just go back 100 times and get something new every single watch. It’s just so cleverly done how it battles with this idea of connection and if that can be fabricated whilst bringing the viewer to face that exact same dilemma. The training ground it’s used to convey this is so so smart and so ahead of its time my LORD. I…,Ex Machina,2014,Western
Letterboxd,False,Sympa mais prévisible Par contre pourquoi le gars voulais faire un remake de the prime time of your life des daft punk 💀,Ex Machina,2014,Western
Letterboxd,False,Wow this was really good! A great story with commentary on AI and how it evolves and the ethical implications behind it. Oscar Issac is amazing in this especially but so were both Domhnall Gleeson and Alicia Vikander. Thought the ending was really good as well. And for a largely just dialogue based movie it was never once boring.,Ex Machina,2014,Western
Letterboxd,False,"Domhnall Gleeson's career went from this to ""it's me. i'm the rebel spy"" in 4 years btw",Ex Machina,2014,Western
Letterboxd,False,Shocked at how good this was,Ex Machina,2014,Western
Letterboxd,False,"I really enjoyed this movie up until the end. Honestly Ava, what a CLANKER.",Ex Machina,2014,Western
Letterboxd,False,It's a wonderful and interesting movie but I can't believe that Nathan is a genius scientist,Ex Machina,2014,Western
Letterboxd,False,Watch this instead of Megan or Companion.,Ex Machina,2014,Western
Letterboxd,False,"o final... ela simplesmente divou! mas fica o questionamento: ela tinha consciência ou só foi programada pra ter a liberdade q ela queria a qualquer custo, inclusive manipular o querido lá? 🤔 3,5 pq achei o filme muito parado.",Ex Machina,2014,Western
Letterboxd,False,Really liked it but the robot girl made me feel ill,Ex Machina,2014,Western
Letterboxd,False,kardeşim o mesleği yapay zeka bitirecek denilen yapay zeka,Ex Machina,2014,Western
Letterboxd,False,aslında turing test bizeydi,Ex Machina,2014,Western
Letterboxd,False,non so se esserne rimasto traumatizzato o sorpreso però è veramente un capolavoro,Ex Machina,2014,Western
Letterboxd,False,"One of my favourite ever films for so many reasons, after a long day of Turing tests you gotta unwind babyyyy",Ex Machina,2014,Western
Letterboxd,False,"Hadn't given it much thought, but it does make sense that cucks would be the first to fight for clanker civil rights.",Ex Machina,2014,Western
Letterboxd,False,Boring but it’s been on my watchlist for so long I thought I might as well just finish it.,Ex Machina,2014,Western
Letterboxd,False,Oscar Isaac modo puton 🫀🦝,Ex Machina,2014,Western
Letterboxd,False,"Garland lacks clarity on which conflict he's trying to put under the microscope. It rotates between man vs man, man vs machine, man vs corporation, man vs god and man vs woman more for plot convenience than focused thematic exploration. So many theses can be built from the sandbox of ideas presented, but I'm not convinced of the authorial intent beyond arriving at the final image of Ava leaving the facility. That shifts a lot of the intrigue from watching…",Ex Machina,2014,Western
Letterboxd,False,Yapay zeka konulu filmlere ilginiz varsa izleyebilisiniz. Herkese hitap ettiğini düşünmüyorum.,Ex Machina,2014,Western
Letterboxd,False,yo this AI is way cooler than the AI content slop generators we actually have,Ex Machina,2014,Western
Letterboxd,False,this movie IS the turing test. wow,Ex Machina,2014,Western
Letterboxd,False,Yeah wow. I am on the edge of my seat,Ex Machina,2014,Western
Letterboxd,False,"I enjoyed it. Super eerie all the time, and i like how futuristic it is. Fuck AI tho.",Ex Machina,2014,Western
Letterboxd,False,"Good acting, was just a little bored. Loved seeing domhnall gleeson",Ex Machina,2014,Western
Letterboxd,False,"Probably one of the most influential films with the way they portrayed synths and the focus of introducing them to society. Also the character, Ava, and who she is are characteristics that you can find in both Ava and Dolores for the film project, “Wake Up, Dolores!”",Ex Machina,2014,Western
Letterboxd,False,"muy muy buena pelicula, eso si, me parecio malisimo el actor protagonista. Senti que a la pelicula le falto tiempo para indagar mas en los personajes, especialmente en el protagonista.",Ex Machina,2014,Western
Letterboxd,False,Oscar make me an AI dean Winchester copy I beg 🙏🏽🤗😁,Ex Machina,2014,Western
Letterboxd,False,El feminismo es cuando una robot te presta su piel,Ex Machina,2014,Western
Letterboxd,False,"tó ferrada, ja xinguei o chatgpt",Ex Machina,2014,Western
Letterboxd,False,Could be a glimpse of where we are headed.    Fun movie if you like sci fi or tech films.    Entertaining.,Ex Machina,2014,Western
Letterboxd,False,www.cinesam.be/movies/ex_machina/,Ex Machina,2014,Western
Letterboxd,False,Her şey yapay am tasarlamasıyla başlayıp onu sikebileceğini söylemesiyle son buldu.,Ex Machina,2014,Western
Letterboxd,False,sooo ex machina is basically telling me i could one day have character ai joel miller walking around in a physical body…? yeah ok sign me the fuck up,Ex Machina,2014,Western
Letterboxd,False,A good story with some fun ideas. Not what I was expecting but worth the watch.,Ex Machina,2014,Western
Letterboxd,False,decidí verla solo por aburrimiento y ddbp decir que no me ARREPIENTO DE NADA,Ex Machina,2014,Western
Letterboxd,False,"wow i really had no idea what to expect from this and i was so surprised how much this hit me, especially now 10 years after it came out",Ex Machina,2014,Western
Letterboxd,False,As a Kubrick nerd I somehow got major shining vibes from this one Another film that will be looked at as ahead of its time once robots take over the world,Ex Machina,2014,Western
Letterboxd,False,nomas se queria pisar al robot 😓😓,Ex Machina,2014,Western
Letterboxd,False,La verdadera final girl,Ex Machina,2014,Western
Letterboxd,False,Chatgpt en unos pocos años más.,Ex Machina,2014,Western
Letterboxd,False,Everything in its right place,Ex Machina,2014,Western
Letterboxd,False,sigue siendo tan bella como la última vez que la vi :') y me refiero más que nada al mundo en el que te sumerge por completo alex garland. ese lente anamórfico que retrata naturaleza y tecnología en una arquitectura minimalista es lo que me HIPNOTIZA de esta peli. y por lejísimos lo mejor en cuanto a narrativa es el personaje del padre oscar isaac. denle su óscar (isaac xd).,Ex Machina,2014,Western
Letterboxd,False,My friends kept telling me to watch it and I finally did. Both disturbing and fascinating and lowkey still thinking about it,Ex Machina,2014,Western
Letterboxd,False,"SI UNA PAGINA TE PIDE ACEPTAR SUS COOKIES, MANDALOS ALV: La película. EX MACHINA es una de esas películas que afortunadamente lograron mantenerse. No solo por le tema de la I.A, sino también que es un recordatorio de que las empresas no deberían de ser idealizadas. Si bien es un tema que ya sea ha tocado en montones de películas, EX MACHINA lo hace muy discretamente. La película está construida de tal forma de que ya puedes suponer lo que…",Ex Machina,2014,Western
Letterboxd,False,el tipo no se moría más 🙏🏻 tranquilamente pasa como capítulo de black mirror,Ex Machina,2014,Western
Letterboxd,False,"It was so predictable, whole time i was waiting for a big plot twist and nothing really came… Nathan is an idiot, he makes a sentient AI, but his whole security system is using CARDS that are very easily stolen and he can’t stop drinking for a week? And Caleb is also so stupid, he couldn’t just test her? Falling in love with her in a week, was so cheap story wise. And Ava was kind of a bitch, but…",Ex Machina,2014,Western
Letterboxd,False,"J’ai adoré ! Le décor est incroyable. Flippant, certes, mais terriblement d’actualité avec l’IA et les “machines qui finissent par nous échapper”. On n’en est plus très loin… beware",Ex Machina,2014,Western
Letterboxd,False,"Interesante la aplicación de la IA y nos ofrece una manera en la que puede evolucionar esta misma, tanto que se pueda desarrollar como un humano al poseer redes neuronales para su funcionamiento, pero nada del otro mundo",Ex Machina,2014,Western
Letterboxd,False,"More relevant now, at release it seemed much more a far future. Keeps my interest even though it is a bit slow and a lot is conversation driven scenes. Those nature shots are a huge plus. And Alicia Vikander plays it very convincing.",Ex Machina,2014,Western
Letterboxd,False,poe dameron tore up the dance floor bro,Ex Machina,2014,Western
Letterboxd,False,nunca habría podido salir jugando limpio support the female robots,Ex Machina,2014,Western
Letterboxd,False,I hate AI and creepy men,Ex Machina,2014,Western
Letterboxd,False,Didn't quite hit as hard as the first watch but still an enjoyable watch with good performances all round.,Ex Machina,2014,Western
Letterboxd,False,still one of the greatest most eerie sci fi films ever created,Ex Machina,2014,Western
Letterboxd,False,Como resolver todos os problemas em 5 segundos:,Ex Machina,2014,Western
Letterboxd,False,More like sex machina,Ex Machina,2014,Western
Letterboxd,False,"This film embraces the complexity that comes with its subject matter. It doesn't give out simplistic answers and always has you thinking about the nature of sentience and what humanity truly means. Personally, I interpreted that Ava's nature was somewhere outside of Caleb and Nathan's understanding.",Ex Machina,2014,Western
Letterboxd,False,"Zeer coole film met een sterke cast, die grotendeels maar uit drie personen bestaat. Visuals houden nog steeds stand! Verhaaltje gaat soms een beetje traag, maar bleef wel boeien. Zeer blij deze eindelijk gevonden te hebben en dan nog in Frankrijk welliswaar!",Ex Machina,2014,Western
Letterboxd,False,Sexy robot. Really cool film,Ex Machina,2014,Western
Letterboxd,False,Mi sa proprio che Garland ha avuto solo una botta di culo con Civil war.,Ex Machina,2014,Western
Letterboxd,False,"Ex Machina will always be a cinematic reference for AI, Oscar is brilliant.",Ex Machina,2014,Western
Letterboxd,False,"A few sci-fi films induce frission in me, and this is one of them, and it's not anytime specific in the work that drives it, but rather it's the composition that produces the result.",Ex Machina,2014,Western
Letterboxd,False,"Impressed with how much Nathan feels like a real contemporary techbro. The body optimization, cultish belief in AI inevitability, and embrace of gooning all feel very 2025. Still Alex Garland's best film",Ex Machina,2014,Western
Letterboxd,False,what is so not cute is that why is this our present day reality?,Ex Machina,2014,Western
Letterboxd,False,"Por qué Karim Benzema quería diseñar una ia? Una película muy intensa, si la veía a las 10 de la noche me quedaba dormido",Ex Machina,2014,Western
Letterboxd,False,"One day the AIs are going to look back on us the same way we look at fossil skeletons on the plains of Africa. An upright ape living in dust with crude language and tools, all set for extinction.",Ex Machina,2014,Western
Letterboxd,False,özet: kadınlara güvenmeyin insan robot farketmez,Ex Machina,2014,Western
Letterboxd,False,I think this film was supposed to make me angry about how the only female characters were robots controlled by men…,Ex Machina,2014,Western
Letterboxd,False,"The way those two robots thrusted the knife into Nathan was oddly satisfying for the eyes. Slow and sweet, like cutting up a piece of cake.",Ex Machina,2014,Western
Letterboxd,False,I take watching friends' favourite movies near their birthdays as an expression of love very seriously. be the change you want to see in the world. I'm also very dizzy dizzy sober good night magandang people. happy birthday 🪷inthe☃️,Ex Machina,2014,Western
Letterboxd,False,companion tapi yang ini banyak yapping-nya,Ex Machina,2014,Western
Letterboxd,False,"Фильм из эшелона ""А что если бы ИИ стал личностью?"". От других представителей жанра отличается своеобразной эстетикой и подачей идеи. Жаль, что персонажи какие-то не цепляющие, так бы оценил повыше.",Ex Machina,2014,Western
Letterboxd,False,"The characters where interesting, there were nice moments and at first the movie takes us through an obvious path to then have the balls to be like ""oh well yeah. This doesn t end that way. Good luck scrawny guy"" which I can respect",Ex Machina,2014,Western
Letterboxd,False,Yes girl fuck all men ❤️❤️,Ex Machina,2014,Western
Letterboxd,False,Ab toh ye bhi chalegi final boss,Ex Machina,2014,Western
Letterboxd,False,I have the weirdest erection right now,Ex Machina,2014,Western
Letterboxd,False,"Really liked it, thought it was interesting how we all liked different aspects of it. I think it sufferers a little from lack of scope but as a whole, the movie could be seen as it's own Turing test, testing of the audience believe Ava is a robot or human. Despite her appearance, Ava comes across as human. Nathan succeeds in his mission, just with us the audience as well as Caleb. I think it'll only get better and better…",Ex Machina,2014,Western
Letterboxd,False,"Oscar Isaac throws the best dance party of the decade, Domhnall Gleeson learns the hard way not to trust billionaires, and Alicia Vikander proves once and for all that robots are better at playing human than humans are. Sci-fi that knows how to flirt",Ex Machina,2014,Western
Letterboxd,False,"This is how I imagine b*tches who think Chat GPT is their friend. Or worst, a therapist.",Ex Machina,2014,Western
Letterboxd,False,ACTUALLY SO FRICKING TERRIFYING. This is why I’m saying we should stop all this AI stuff 💀,Ex Machina,2014,Western
Letterboxd,False,“The worst she can say is no.” Oscar Issac has one of the fucking funniest line deliveries ever in this I was crying,Ex Machina,2014,Western
Letterboxd,False,"homens pensando com a cabeça da rola e se fodendo, é sobre isso.",Ex Machina,2014,Western
Letterboxd,False,"Luana today for absolutely no reason at all: so imagine you get offered 5 billion dollars to get married to an AI robot that’s specifically designed to be your perfect man, but like, it’s still a robot and everyone would know it’s a robot. Would you do it? Me: I know what we’re watching tonight",Ex Machina,2014,Western
Letterboxd,False,this is incredible. extremely well done. i got chills so many times.,Ex Machina,2014,Western
Letterboxd,False,"Domhnall Gleeson plays a lucky dweeb who gets to spend a week with Oscar Issac’s charismatically toxic fantasy of a techbro CEO, performing an erotically charged Turing test on an AI Alicia Vikander. I feel strongly it’s worth remembering there aren’t actually female characters in this movie, but robots assigned female forms by their creator. To say Vikander is playing a woman is to say Isaac’s scientist can not just create life, but gender it. Recognizing this underscores that Ex…",Ex Machina,2014,Western
Letterboxd,False,Caleb. You sad excuse for a man.,Ex Machina,2014,Western
Letterboxd,False,kinda slow until the last 20 minutes and also i wasnt the biggest fan of the soundtrack sorry but yay feminism,Ex Machina,2014,Western
Letterboxd,False,"While it was revolutionary for its time, I feel the trope has expanded beyond to more creative concepts. When the movie boils down, it becomes a weird gooner concept with sex robots. Not much humanity here. Despite that, the visuals were nice and there was a Jackson Pollack painting as a metaphor. I can respect that, but nothing moved me.",Ex Machina,2014,Western
Letterboxd,False,it's SUCH a talkie omg holy yapppp but i think this is much more of a feminist movie than i had originally expected,Ex Machina,2014,Western
Letterboxd,False,Drôle de film de sci-fi mais bon plot twist quand même Longueurs à la fin c’était redondant,Ex Machina,2014,Western
Letterboxd,False,"La ex maquina que ahora es humana (? Okey la película esta bien y a la vez esta mal. Tiene un preconcepto inicial sumamente interesante. Un programador gana un concurso para evaluar la humanidad que trae una ia; creada por un tipo bastante psicopata y de personalidad indescifrable. La película peca de usar una colorimetria sumamente mainstream y/o esperable. Pero, en contrapunto positivo, acompaña de un sonido que lleva tensión; de forma esperable pero efectiva. Tiene dialogos con referencias históricas…",Ex Machina,2014,Western
Letterboxd,False,medio malviajable no me gustó que se me haya llenado el culo de preguntas la lógica del tipo y lo largo que fue el final son dos cosas que no entiendo en que cabeza caben,Ex Machina,2014,Western
Letterboxd,False,"Sem dúvidas esse filme entrou para a lista dos meus favoritos, não houve nada nesse filme que não me impressionou. A música, a atmosfera, cada fala, cada referência, o plot Twist... Tudo foda pra krl. Ao mesmo tempo, o filme me assustou pelo fato de que em momento algum pareceu surreal. Com certeza vale a pena assistir.",Ex Machina,2014,Western
Letterboxd,False,Les hicieron una bromita punk a todos,Ex Machina,2014,Western
Letterboxd,False,jkkkkkkkk o meu chatgpt gosta de cobrir e mentir,Ex Machina,2014,Western
Letterboxd,False,"The point is - Just get a normal girlfriend Dating robots isn’t right, this movie predicts a future of robot sex and while sure it could help out those in need of physical touch to a certain degree I honestly believe it will affect humanity terribly. But then again maybe I’m cynical, might it actually just be a good thing? Also, would women be interested in robot sex because women and men are very different in how they desire and…",Ex Machina,2014,Western
Letterboxd,False,I felt empty and robotic after watching this…point proven,Ex Machina,2014,Western
Letterboxd,False,I really enjoy this film. Its really funny because of how much of an incel these two guys are. The dance scene cracks me up. Its really trippy though thinking about it and how advanced the ai was. Big fan of a film set in one setting also. Some bits that annoy me because these two guys are meant to be really smart but they do some dumb stuff throughout.,Ex Machina,2014,Western
